===== VEHICLE DYNAMICS BENCHMARK REPORT =====
Test Weight: 1320 kg
0-100 km/h Time: 2.86 sec
Braking Distance (100-0): 53.5 meters
Peak Acceleration: 1.44 G
Peak Braking: 2.17 G
Peak Lateral Grip: 1.82 G
Peak Downforce Generated: 52529 N (approx 5355 kg)
Peak Engine Speed: 8287 RPM
Peak Manifold Pressure: 2.50 Bar
Top Speed Reached: 317.2 km/h
=============================================

Time,TestStage,SpeedKmh,Accel_Long_G,Accel_Lat_G,Steer,Throttle,Brake,Clutch,Gear,RPM,Torque_Nm,Boost_Bar,Pitch,Roll,YawRate,Aero_Downforce_N,Aero_Drag_N,FL_Load,FL_Slip,FL_SlipAng,FL_Trav,FL_RPM,FR_Load,FR_Slip,FR_SlipAng,FR_Trav,FR_RPM,RL_Load,RL_Slip,RL_SlipAng,RL_Trav,RL_RPM,RR_Load,RR_Slip,RR_SlipAng,RR_Trav,RR_RPM
34.360,TopSpeedRun,311.0,-0.01,0.00,0.00,1.00,0.00,1.00,6,7584,710.2,2.50,-3.33,-0.01,-0.01,50524,5281,7316,0.005,0.03,-0.150,2366,7363,0.008,0.07,-0.150,2371,18201,0.002,-0.04,0.010,2358,18248,0.007,-0.04,0.010,2368
34.380,TopSpeedRun,311.0,-0.02,0.00,0.00,1.00,0.00,1.00,6,7584,710.2,2.50,-3.33,0.00,0.01,50519,5281,0,0.005,0.03,-0.150,2369,7354,0.008,0.07,-0.150,2371,18217,0.002,-0.04,0.010,2358,18261,0.007,-0.04,0.010,2368
34.400,TopSpeedRun,311.0,-0.01,0.00,0.00,1.00,0.00,1.00,6,7584,710.3,2.50,-3.33,0.00,0.02,50517,5280,7378,0.005,0.03,-0.150,2366,7333,0.008,0.07,-0.150,2371,18210,0.002,-0.04,0.010,2358,18166,0.007,-0.04,0.010,2368
34.420,TopSpeedRun,311.0,-0.01,0.00,0.00,1.00,0.00,1.00,6,7584,710.3,2.50,-3.33,0.01,0.01,50514,5280,7365,0.005,0.03,-0.150,2366,7319,0.008,0.07,-0.150,2371,18222,0.002,-0.04,0.010,2358,18177,0.007,-0.04,0.010,2368
34.440,TopSpeedRun,311.0,-0.01,0.00,0.00,1.00,0.00,1.00,6,7583,710.4,2.50,-3.33,0.01,0.01,50511,5280,7356,0.005,0.04,-0.150,2366,7310,0.008,0.07,-0.150,2371,18237,0.002,-0.04,0.010,2358,18192,0.007,-0.04,0.010,2368
34.460,TopSpeedRun,311.0,-0.02,0.00,0.00,1.00,0.00,1.00,6,7583,710.4,2.50,-3.33,0.00,0.01,50506,5279,7348,0.005,0.04,-0.150,2366,0,0.008,0.07,-0.150,2375,18250,0.002,-0.04,0.010,2358,18207,0.007,-0.04,0.010,2368
34.480,TopSpeedRun,311.0,-0.01,0.00,0.00,1.00,0.00,1.00,6,7583,710.5,2.50,-3.33,0.00,-0.02,50504,5279,7327,0.005,0.04,-0.150,2366,7372,0.008,0.07,-0.150,2371,18155,0.002,-0.04,0.010,2358,18200,0.007,-0.04,0.010,2368
34.500,TopSpeedRun,311.0,-0.01,0.00,0.00,1.00,0.00,1.00,6,7583,710.5,2.50,-3.33,-0.01,-0.02,50501,5279,7315,0.005,0.04,-0.150,2365,7359,0.008,0.07,-0.150,2371,18168,0.002,-0.04,0.010,2358,18212,0.007,-0.04,0.010,2368
34.520,TopSpeedRun,311.0,-0.01,0.00,0.00,1.00,0.00,1.00,6,7582,710.5,2.50,-3.33,-0.01,-0.01,50498,5278,7309,0.005,0.03,-0.150,2365,7351,0.008,0.07,-0.150,2371,18186,0.002,-0.04,0.010,2358,18228,0.007,-0.04,0.010,2368
34.540,TopSpeedRun,310.9,-0.02,0.00,0.00,1.00,0.00,1.00,6,7582,710.6,2.50,-3.33,0.00,0.00,50494,5278,0,0.005,0.03,-0.150,2368,7345,0.008,0.07,-0.150,2371,18203,0.002,-0.04,0.010,2358,18242,0.007,-0.04,0.010,2368
34.560,TopSpeedRun,310.9,-0.01,0.00,0.00,1.00,0.00,1.00,6,7582,710.6,2.50,-3.33,0.00,0.02,50492,5278,7375,0.005,0.03,-0.150,2365,7326,0.008,0.07,-0.150,2371,18198,0.002,-0.04,0.010,2358,18150,0.007,-0.04,0.010,2368
34.580,TopSpeedRun,310.9,-0.01,0.00,0.00,1.00,0.00,1.00,6,7582,710.7,2.50,-3.33,0.01,0.01,50489,5277,7363,0.005,0.03,-0.150,2365,7315,0.008,0.07,-0.150,2371,18212,0.002,-0.04,0.010,2358,18164,0.007,-0.04,0.010,2367
34.600,TopSpeedRun,310.9,-0.01,0.00,0.00,1.00,0.00,1.00,6,7581,710.7,2.50,-3.33,0.01,0.01,50485,5277,7356,0.005,0.04,-0.150,2365,7309,0.008,0.07,-0.150,2370,18230,0.002,-0.04,0.010,2358,18182,0.007,-0.04,0.010,2367
34.620,TopSpeedRun,310.9,-0.02,0.00,0.00,1.00,0.00,1.00,6,7581,710.7,2.50,-3.33,0.00,0.01,50481,5277,7350,0.005,0.04,-0.150,2365,0,0.008,0.07,-0.150,2374,18245,0.002,-0.04,0.010,2357,18200,0.007,-0.04,0.010,2367
34.640,TopSpeedRun,310.9,-0.01,0.00,0.00,1.00,0.00,1.00,6,7581,710.8,2.50,-3.33,0.00,-0.02,50479,5276,7332,0.005,0.04,-0.150,2365,7374,0.008,0.07,-0.149,2370,18151,0.002,-0.04,0.010,2357,18194,0.007,-0.04,0.010,2367
34.660,TopSpeedRun,310.9,-0.01,0.00,0.00,1.00,0.00,1.00,6,7581,710.8,2.50,-3.33,-0.01,-0.01,50476,5276,7320,0.005,0.04,-0.150,2365,7362,0.008,0.07,-0.149,2370,18166,0.002,-0.04,0.010,2357,18208,0.007,-0.04,0.010,2367
34.680,TopSpeedRun,310.9,-0.01,0.00,0.00,1.00,0.00,1.00,6,7581,710.9,2.50,-3.33,-0.01,-0.01,50473,5276,7314,0.005,0.03,-0.150,2365,7355,0.008,0.07,-0.149,2370,18185,0.002,-0.04,0.010,2357,18225,0.007,-0.04,0.010,2367
34.700,TopSpeedRun,310.9,-0.01,0.00,0.00,1.00,0.00,1.00,6,7580,710.9,2.50,-3.33,-0.01,-0.01,50470,5275,7310,0.005,0.03,-0.150,2365,7348,0.008,0.07,-0.150,2370,18201,0.002,-0.04,0.010,2357,18240,0.007,-0.04,0.010,2367
34.720,TopSpeedRun,310.9,-0.02,0.00,0.00,1.00,0.00,1.00,6,7580,710.9,2.50,-3.33,0.00,0.01,50466,5275,0,0.005,0.03,-0.150,2367,7340,0.008,0.07,-0.150,2370,18213,0.002,-0.04,0.010,2357,18249,0.007,-0.04,0.010,2367
34.740,TopSpeedRun,310.9,-0.01,0.00,0.00,1.00,0.00,1.00,6,7580,711.0,2.50,-3.33,0.00,0.02,50464,5275,7371,0.005,0.03,-0.150,2365,7318,0.008,0.07,-0.150,2370,18201,0.002,-0.04,0.010,2357,18149,0.007,-0.04,0.010,2367
34.760,TopSpeedRun,310.8,-0.01,0.00,0.00,1.00,0.00,1.00,6,7580,711.0,2.50,-3.33,0.01,0.01,50461,5274,7356,0.005,0.03,-0.150,2364,7303,0.008,0.07,-0.150,2370,18208,0.002,-0.04,0.010,2357,18155,0.007,-0.04,0.010,2367
34.780,TopSpeedRun,310.8,-0.01,0.00,0.00,1.00,0.00,1.00,6,7579,711.1,2.50,-3.33,0.01,0.00,50458,5274,7346,0.005,0.04,-0.150,2364,7295,0.008,0.07,-0.150,2370,18218,0.002,-0.04,0.010,2357,18167,0.007,-0.04,0.010,2367
34.800,TopSpeedRun,310.8,-0.02,0.00,0.00,1.00,0.00,1.00,6,7579,711.1,2.50,-3.33,0.00,0.01,50453,5274,7338,0.005,0.04,-0.150,2364,0,0.008,0.07,-0.150,2374,18228,0.002,-0.04,0.010,2357,18180,0.007,-0.04,0.010,2367
34.820,TopSpeedRun,310.8,-0.01,0.00,0.00,1.00,0.00,1.00,6,7579,711.2,2.50,-3.32,0.00,-0.03,50452,5273,7318,0.005,0.04,-0.150,2364,7359,0.008,0.07,-0.150,2370,18132,0.002,-0.04,0.010,2357,18172,0.007,-0.04,0.010,2367
34.840,TopSpeedRun,310.8,-0.01,0.00,0.00,1.00,0.00,1.00,6,7579,711.2,2.50,-3.33,-0.01,-0.02,50449,5273,7308,0.005,0.04,-0.150,2364,7348,0.008,0.07,-0.150,2370,18146,0.002,-0.04,0.010,2357,18186,0.007,-0.04,0.010,2367
34.860,TopSpeedRun,310.8,-0.01,0.00,0.00,1.00,0.00,1.00,6,7579,711.2,2.50,-3.33,-0.01,-0.01,50446,5273,7304,0.005,0.03,-0.150,2364,7343,0.008,0.07,-0.150,2370,18165,0.002,-0.04,0.010,2357,18204,0.007,-0.04,0.010,2366
34.880,TopSpeedRun,310.8,-0.01,0.00,0.00,1.00,0.00,1.00,6,7578,711.3,2.50,-3.33,-0.01,-0.01,50443,5273,7302,0.005,0.03,-0.150,2364,7339,0.008,0.07,-0.150,2369,18184,0.002,-0.04,0.010,2357,18221,0.007,-0.04,0.010,2366
34.900,TopSpeedRun,310.8,-0.02,0.00,0.00,1.00,0.00,1.00,6,7578,711.3,2.50,-3.33,0.00,0.01,50439,5272,0,0.005,0.03,-0.150,2367,7334,0.008,0.07,-0.150,2369,18199,0.002,-0.04,0.010,2356,18233,0.007,-0.04,0.010,2366
34.920,TopSpeedRun,310.8,-0.01,0.00,0.00,1.00,0.00,1.00,6,7578,711.4,2.50,-3.33,0.00,0.02,50437,5272,7369,0.005,0.03,-0.149,2364,7316,0.008,0.07,-0.150,2369,18190,0.002,-0.04,0.010,2356,18137,0.007,-0.04,0.010,2366
34.940,TopSpeedRun,310.8,-0.01,0.00,0.00,1.00,0.00,1.00,6,7578,711.4,2.50,-3.33,0.01,0.02,50434,5272,7357,0.005,0.04,-0.149,2364,7304,0.008,0.07,-0.150,2369,18200,0.002,-0.04,0.010,2356,18147,0.007,-0.04,0.010,2366
34.960,TopSpeedRun,310.8,-0.01,0.00,0.00,1.00,0.00,1.00,6,7577,711.4,2.50,-3.33,0.01,0.01,50431,5271,7349,0.005,0.04,-0.149,2364,7297,0.008,0.07,-0.150,2369,18213,0.002,-0.04,0.010,2356,18162,0.007,-0.04,0.010,2366
34.980,TopSpeedRun,310.7,-0.01,0.00,0.00,1.00,0.00,1.00,6,7577,711.5,2.50,-3.33,0.02,0.00,50428,5271,7342,0.005,0.04,-0.150,2364,7293,0.008,0.07,-0.150,2369,18225,0.002,-0.04,0.010,2356,18176,0.007,-0.04,0.010,2366
35.000,TopSpeedRun,310.7,-0.02,0.00,0.00,1.00,0.00,1.00,6,7577,711.5,2.50,-3.33,0.01,0.01,50424,5271,7335,0.005,0.04,-0.150,2364,0,0.008,0.07,-0.150,2373,18233,0.002,-0.04,0.010,2356,18188,0.007,-0.04,0.010,2366
35.020,TopSpeedRun,310.7,0.00,0.00,0.00,1.00,0.00,1.00,6,7577,711.6,2.50,-3.33,0.00,-0.02,50423,5270,7314,0.005,0.04,-0.150,2364,7358,0.008,0.07,-0.150,2369,18132,0.002,-0.04,0.010,2356,18176,0.007,-0.04,0.010,2366
35.040,TopSpeedRun,310.7,-0.01,0.00,0.00,1.00,0.00,1.00,6,7577,711.6,2.50,-3.33,-0.01,-0.02,50420,5270,7301,0.005,0.04,-0.150,2364,7345,0.008,0.07,-0.149,2369,18141,0.002,-0.04,0.010,2356,18185,0.007,-0.04,0.010,2366
35.060,TopSpeedRun,310.7,-0.01,0.00,0.00,1.00,0.00,1.00,6,7576,711.6,2.50,-3.33,-0.01,-0.01,50417,5270,7295,0.006,0.03,-0.150,2364,7338,0.008,0.07,-0.150,2369,18154,0.002,-0.04,0.010,2356,18198,0.007,-0.04,0.010,2366
35.080,TopSpeedRun,310.7,-0.01,0.00,0.00,1.00,0.00,1.00,6,7576,711.7,2.50,-3.33,-0.01,-0.01,50414,5269,7291,0.006,0.03,-0.150,2363,7333,0.008,0.07,-0.150,2369,18169,0.002,-0.04,0.010,2356,18211,0.007,-0.04,0.010,2366
35.100,TopSpeedRun,310.7,-0.02,0.00,0.00,1.00,0.00,1.00,6,7576,711.7,2.50,-3.33,0.00,0.01,50410,5269,0,0.005,0.03,-0.150,2366,7327,0.008,0.07,-0.150,2369,18181,0.002,-0.04,0.010,2356,18220,0.007,-0.04,0.010,2366
35.120,TopSpeedRun,310.7,-0.01,0.00,0.00,1.00,0.00,1.00,6,7576,711.7,2.50,-3.32,0.00,0.02,50408,5269,7357,0.005,0.03,-0.149,2363,7309,0.008,0.07,-0.150,2369,18171,0.002,-0.04,0.010,2356,18122,0.007,-0.04,0.010,2366
35.140,TopSpeedRun,310.7,-0.01,0.00,0.00,1.00,0.00,1.00,6,7576,711.8,2.50,-3.32,0.01,0.01,50405,5269,7346,0.005,0.03,-0.149,2363,7297,0.008,0.07,-0.150,2369,18180,0.002,-0.04,0.010,2356,18132,0.007,-0.04,0.010,2366
35.160,TopSpeedRun,310.7,-0.01,0.00,0.00,1.00,0.00,1.00,6,7575,711.8,2.50,-3.33,0.01,0.00,50402,5268,7340,0.005,0.04,-0.149,2363,7293,0.008,0.07,-0.150,2369,18195,0.002,-0.04,0.010,2356,18148,0.007,-0.04,0.010,2365
35.180,TopSpeedRun,310.7,-0.01,0.00,0.00,1.00,0.00,1.00,6,7575,711.8,2.50,-3.33,0.01,0.00,50400,5268,7336,0.005,0.04,-0.149,2363,7291,0.008,0.07,-0.150,2369,18209,0.002,-0.04,0.010,2356,18164,0.007,-0.04,0.010,2365
35.200,TopSpeedRun,310.6,-0.02,0.00,0.00,1.00,0.00,1.00,6,7575,711.9,2.50,-3.32,0.00,0.01,50395,5268,7330,0.005,0.04,-0.150,2363,0,0.008,0.07,-0.150,2372,18220,0.002,-0.04,0.010,2355,18177,0.007,-0.04,0.010,2365
35.220,TopSpeedRun,310.6,0.00,0.00,0.00,1.00,0.00,1.00,6,7575,711.9,2.50,-3.32,0.00,-0.03,50394,5267,7312,0.005,0.04,-0.149,2363,7358,0.008,0.07,-0.149,2368,18121,0.002,-0.04,0.010,2355,18167,0.007,-0.04,0.010,2365
35.240,TopSpeedRun,310.6,-0.01,0.00,0.00,1.00,0.00,1.00,6,7575,712.0,2.50,-3.32,-0.01,-0.02,50391,5267,7301,0.006,0.04,-0.149,2363,7347,0.008,0.07,-0.149,2368,18132,0.002,-0.04,0.010,2355,18178,0.007,-0.04,0.010,2365
35.260,TopSpeedRun,310.6,-0.01,0.00,0.00,1.00,0.00,1.00,6,7574,712.0,2.50,-3.32,-0.01,-0.01,50389,5267,7296,0.006,0.03,-0.150,2363,7341,0.008,0.07,-0.149,2368,18148,0.002,-0.04,0.010,2355,18193,0.007,-0.04,0.010,2365
35.280,TopSpeedRun,310.6,-0.01,0.00,0.00,1.00,0.00,1.00,6,7574,712.0,2.50,-3.33,-0.01,-0.01,50386,5267,7293,0.006,0.03,-0.150,2363,7336,0.008,0.07,-0.149,2368,18164,0.002,-0.04,0.010,2355,18206,0.007,-0.04,0.010,2365
35.300,TopSpeedRun,310.6,-0.01,0.00,0.00,1.00,0.00,1.00,6,7574,712.1,2.50,-3.33,-0.01,0.00,50383,5266,7290,0.006,0.03,-0.150,2363,7330,0.008,0.07,-0.149,2368,18176,0.002,-0.04,0.010,2355,18216,0.007,-0.04,0.010,2365
35.320,TopSpeedRun,310.6,-0.02,0.00,0.00,1.00,0.00,1.00,6,7574,712.1,2.50,-3.33,0.00,0.01,50379,5266,0,0.005,0.03,-0.150,2365,7321,0.008,0.07,-0.150,2368,18184,0.002,-0.04,0.010,2355,18220,0.007,-0.04,0.010,2365
35.340,TopSpeedRun,310.6,-0.01,0.00,0.00,1.00,0.00,1.00,6,7573,712.1,2.50,-3.32,0.00,0.03,50378,5266,7353,0.005,0.03,-0.149,2363,7300,0.008,0.07,-0.150,2368,18168,0.002,-0.04,0.010,2355,18115,0.007,-0.04,0.010,2365
35.360,TopSpeedRun,310.6,-0.01,0.00,0.00,1.00,0.00,1.00,6,7573,712.2,2.50,-3.32,0.01,0.01,50375,5265,7339,0.005,0.04,-0.149,2363,7286,0.008,0.07,-0.150,2368,18172,0.002,-0.04,0.010,2355,18119,0.007,-0.04,0.010,2365
35.380,TopSpeedRun,310.6,-0.01,0.00,0.00,1.00,0.00,1.00,6,7573,712.2,2.50,-3.33,0.01,0.01,50372,5265,7331,0.005,0.04,-0.149,2362,7279,0.008,0.07,-0.150,2368,18182,0.002,-0.04,0.010,2355,18130,0.007,-0.04,0.010,2365
35.400,TopSpeedRun,310.6,-0.01,0.00,0.00,1.00,0.00,1.00,6,7573,712.2,2.50,-3.33,0.01,0.00,50369,5265,7326,0.005,0.04,-0.149,2362,7277,0.008,0.07,-0.150,2368,18193,0.002,-0.04,0.010,2355,18144,0.007,-0.04,0.010,2365
35.420,TopSpeedRun,310.6,-0.02,0.00,0.00,1.00,0.00,1.00,6,7573,712.3,2.50,-3.32,0.01,0.01,50365,5264,7322,0.005,0.04,-0.150,2362,0,0.008,0.07,-0.150,2372,18202,0.002,-0.04,0.010,2355,18156,0.007,-0.04,0.010,2365
35.440,TopSpeedRun,310.5,0.00,0.00,0.00,1.00,0.00,1.00,6,7572,712.3,2.50,-3.32,0.00,-0.03,50364,5264,7304,0.006,0.04,-0.149,2362,7346,0.008,0.07,-0.149,2368,18104,0.002,-0.04,0.010,2355,18146,0.007,-0.04,0.010,2365
35.460,TopSpeedRun,310.5,-0.01,0.00,0.00,1.00,0.00,1.00,6,7572,712.4,2.50,-3.32,-0.01,-0.02,50362,5264,7295,0.006,0.04,-0.149,2362,7337,0.008,0.07,-0.149,2368,18116,0.002,-0.04,0.010,2355,18158,0.007,-0.04,0.010,2365
35.480,TopSpeedRun,310.5,-0.01,0.00,0.00,1.00,0.00,1.00,6,7572,712.4,2.50,-3.32,-0.01,-0.01,50359,5264,7292,0.006,0.04,-0.149,2362,7333,0.008,0.07,-0.149,2368,18134,0.002,-0.04,0.010,2355,18175,0.007,-0.04,0.010,2364
35.500,TopSpeedRun,310.5,-0.01,0.00,0.00,1.00,0.00,1.00,6,7572,712.4,2.50,-3.32,-0.01,-0.01,50356,5263,7292,0.006,0.03,-0.150,2362,7331,0.008,0.07,-0.149,2367,18153,0.002,-0.04,0.010,2355,18192,0.007,-0.04,0.010,2364
35.520,TopSpeedRun,310.5,-0.01,0.00,0.00,1.00,0.00,1.00,6,7572,712.5,2.50,-3.33,-0.01,0.00,50353,5263,7291,0.006,0.03,-0.150,2362,7327,0.008,0.07,-0.149,2367,18168,0.002,-0.04,0.010,2354,18205,0.007,-0.04,0.010,2364
35.540,TopSpeedRun,310.5,-0.01,0.00,0.00,1.00,0.00,1.00,6,7572,712.5,2.50,-3.33,-0.01,0.00,50351,5263,7288,0.006,0.03,-0.150,2362,7321,0.008,0.07,-0.149,2367,18177,0.002,-0.04,0.010,2354,18211,0.007,-0.04,0.010,2364
35.560,TopSpeedRun,310.5,-0.02,0.00,0.00,1.00,0.00,1.00,6,7571,712.5,2.50,-3.33,0.00,0.02,50347,5263,0,0.005,0.03,-0.150,2365,7312,0.008,0.07,-0.150,2367,18181,0.002,-0.04,0.010,2354,18210,0.007,-0.04,0.010,2364
35.580,TopSpeedRun,310.5,-0.01,0.00,0.00,1.00,0.00,1.00,6,7571,712.6,2.50,-3.32,0.00,0.03,50346,5262,7348,0.005,0.03,-0.149,2362,7290,0.008,0.07,-0.150,2367,18161,0.002,-0.04,0.010,2354,18103,0.007,-0.04,0.010,2364
35.600,TopSpeedRun,310.5,-0.01,0.00,0.00,1.00,0.00,1.00,6,7571,712.6,2.50,-3.32,0.01,0.02,50343,5262,7333,0.005,0.04,-0.149,2362,7275,0.008,0.07,-0.150,2367,18162,0.002,-0.04,0.010,2354,18103,0.007,-0.04,0.010,2364
35.620,TopSpeedRun,310.5,-0.01,0.00,0.00,1.00,0.00,1.00,6,7571,712.6,2.50,-3.32,0.01,0.01,50340,5262,7325,0.005,0.04,-0.149,2362,7268,0.008,0.07,-0.150,2367,18170,0.002,-0.04,0.010,2354,18112,0.007,-0.04,0.010,2364
35.640,TopSpeedRun,310.5,-0.01,0.00,0.00,1.00,0.00,1.00,6,7571,712.7,2.50,-3.33,0.02,0.00,50338,5262,7321,0.006,0.04,-0.149,2362,7266,0.008,0.07,-0.150,2367,18179,0.002,-0.04,0.010,2354,18125,0.007,-0.04,0.010,2364
35.660,TopSpeedRun,310.5,-0.02,0.00,0.00,1.00,0.00,1.00,6,7570,712.7,2.50,-3.32,0.01,0.00,50334,5261,7316,0.006,0.04,-0.149,2362,0,0.008,0.07,-0.150,2371,18188,0.002,-0.04,0.010,2354,18137,0.007,-0.04,0.010,2364
35.680,TopSpeedRun,310.5,0.00,0.00,0.00,1.00,0.00,1.00,6,7570,712.7,2.50,-3.32,0.00,-0.03,50333,5261,7300,0.006,0.04,-0.149,2362,7339,0.008,0.07,-0.149,2367,18090,0.002,-0.04,0.010,2354,18128,0.007,-0.04,0.010,2364
35.700,TopSpeedRun,310.4,-0.01,0.00,0.00,1.00,0.00,1.00,6,7570,712.8,2.50,-3.32,0.00,-0.02,50331,5261,7293,0.006,0.04,-0.149,2362,7332,0.008,0.07,-0.149,2367,18103,0.002,-0.04,0.010,2354,18142,0.007,-0.04,0.010,2364
35.720,TopSpeedRun,310.4,-0.01,0.00,0.00,1.00,0.00,1.00,6,7570,712.8,2.50,-3.32,-0.01,-0.02,50328,5261,7291,0.006,0.04,-0.149,2362,7330,0.008,0.07,-0.149,2367,18122,0.002,-0.04,0.010,2354,18161,0.007,-0.04,0.010,2364
35.740,TopSpeedRun,310.4,-0.01,0.00,0.00,1.00,0.00,1.00,6,7570,712.8,2.50,-3.32,-0.01,-0.01,50325,5260,7292,0.006,0.03,-0.149,2361,7330,0.008,0.07,-0.149,2367,18143,0.002,-0.04,0.010,2354,18180,0.007,-0.04,0.010,2364
35.760,TopSpeedRun,310.4,-0.01,0.00,0.00,1.00,0.00,1.00,6,7569,712.9,2.50,-3.32,-0.01,0.00,50323,5260,7293,0.006,0.03,-0.149,2361,7328,0.008,0.07,-0.149,2367,18160,0.002,-0.04,0.010,2354,18195,0.007,-0.04,0.011,2364
35.780,TopSpeedRun,310.4,-0.01,0.00,0.00,1.00,0.00,1.00,6,7569,712.9,2.50,-3.33,-0.01,0.00,50320,5260,7291,0.006,0.03,-0.150,2361,7323,0.008,0.07,-0.149,2367,18171,0.002,-0.04,0.010,2354,18203,0.007,-0.04,0.011,2364
35.800,TopSpeedRun,310.4,-0.01,0.00,0.00,1.00,0.00,1.00,6,7569,712.9,2.50,-3.33,-0.01,0.01,50317,5259,7285,0.006,0.03,-0.150,2361,7314,0.008,0.07,-0.149,2367,18176,0.002,-0.04,0.010,2354,18205,0.007,-0.04,0.011,2363
35.820,TopSpeedRun,310.4,-0.02,0.00,0.00,1.00,0.00,1.00,6,7569,713.0,2.50,-3.33,0.00,0.02,50314,5259,0,0.005,0.03,-0.150,2364,7302,0.008,0.07,-0.150,2367,18174,0.002,-0.04,0.010,2354,18199,0.007,-0.04,0.010,2363
35.840,TopSpeedRun,310.4,-0.01,0.00,0.00,1.00,0.00,1.00,6,7569,713.0,2.50,-3.32,0.01,0.02,50313,5259,7341,0.005,0.03,-0.149,2361,7279,0.008,0.07,-0.150,2367,18149,0.002,-0.04,0.010,2353,18087,0.007,-0.04,0.010,2363
35.860,TopSpeedRun,310.4,-0.01,0.00,0.00,1.00,0.00,1.00,6,7569,713.0,2.50,-3.32,0.01,0.01,50310,5259,7325,0.006,0.04,-0.149,2361,7263,0.008,0.07,-0.150,2367,18147,0.002,-0.04,0.010,2353,18085,0.007,-0.04,0.010,2363
35.880,TopSpeedRun,310.4,-0.01,0.00,0.00,1.00,0.00,1.00,6,7568,713.1,2.50,-3.32,0.02,0.00,50308,5258,7316,0.006,0.04,-0.149,2361,7256,0.008,0.07,-0.150,2366,18152,0.002,-0.04,0.010,2353,18092,0.007,-0.04,0.010,2363
35.900,TopSpeedRun,310.4,-0.01,0.00,0.00,1.00,0.00,1.00,6,7568,713.1,2.50,-3.32,0.02,0.00,50305,5258,7312,0.006,0.04,-0.149,2361,7255,0.008,0.07,-0.150,2366,18161,0.002,-0.04,0.010,2353,18103,0.007,-0.04,0.010,2363
35.920,TopSpeedRun,310.4,-0.01,0.00,0.00,1.00,0.00,1.00,6,7568,713.1,2.50,-3.33,0.02,0.00,50303,5258,7310,0.006,0.04,-0.149,2361,7256,0.008,0.07,-0.150,2366,18170,0.002,-0.04,0.010,2353,18116,0.007,-0.04,0.010,2363
35.940,TopSpeedRun,310.3,-0.02,0.00,0.00,1.00,0.00,1.00,6,7568,713.2,2.50,-3.32,0.01,0.00,50299,5258,7307,0.006,0.04,-0.149,2361,0,0.008,0.07,-0.150,2370,18176,0.002,-0.04,0.010,2353,18127,0.007,-0.04,0.010,2363
35.960,TopSpeedRun,310.3,0.00,0.00,0.00,1.00,0.00,1.00,6,7568,713.2,2.50,-3.32,0.00,-0.03,50298,5257,7291,0.006,0.04,-0.149,2361,7332,0.008,0.07,-0.149,2366,18076,0.002,-0.04,0.010,2353,18117,0.007,-0.04,0.010,2363
35.980,TopSpeedRun,310.3,-0.01,0.00,0.00,1.00,0.00,1.00,6,7567,713.2,2.50,-3.32,0.00,-0.02,50296,5257,7284,0.006,0.04,-0.149,2361,7326,0.008,0.07,-0.149,2366,18088,0.002,-0.04,0.010,2353,18130,0.007,-0.04,0.010,2363
36.000,TopSpeedRun,310.3,-0.01,0.00,0.00,1.00,0.00,1.00,6,7567,713.3,2.50,-3.32,-0.01,-0.01,50294,5257,7283,0.006,0.04,-0.149,2361,7325,0.008,0.07,-0.149,2366,18106,0.002,-0.04,0.010,2353,18148,0.007,-0.04,0.010,2363
36.020,TopSpeedRun,310.3,-0.01,0.00,0.00,1.00,0.00,1.00,6,7567,713.3,2.50,-3.32,-0.01,-0.01,50291,5257,7286,0.006,0.03,-0.149,2361,7326,0.008,0.07,-0.149,2366,18127,0.002,-0.04,0.010,2353,18168,0.007,-0.04,0.010,2363
36.040,TopSpeedRun,310.3,-0.01,0.00,0.00,1.00,0.00,1.00,6,7567,713.3,2.50,-3.32,-0.01,0.00,50289,5256,7287,0.006,0.03,-0.149,2361,7326,0.008,0.07,-0.149,2366,18145,0.002,-0.04,0.010,2353,18184,0.007,-0.04,0.011,2363
36.060,TopSpeedRun,310.3,-0.01,0.00,0.00,1.00,0.00,1.00,6,7567,713.4,2.50,-3.32,-0.01,0.01,50286,5256,7286,0.006,0.03,-0.149,2361,7322,0.008,0.07,-0.149,2366,18158,0.002,-0.04,0.010,2353,18193,0.007,-0.04,0.011,2363
36.080,TopSpeedRun,310.3,-0.01,0.00,0.00,1.00,0.00,1.00,6,7567,713.4,2.50,-3.33,-0.01,0.01,50283,5256,7282,0.006,0.03,-0.150,2360,7314,0.008,0.07,-0.149,2366,18163,0.002,-0.04,0.010,2353,18195,0.007,-0.04,0.011,2363
36.100,TopSpeedRun,310.3,-0.01,0.00,0.00,1.00,0.00,1.00,6,7566,713.4,2.50,-3.33,-0.01,0.01,50281,5256,7275,0.006,0.03,-0.150,2360,7303,0.008,0.07,-0.149,2366,18163,0.002,-0.04,0.010,2353,18191,0.007,-0.04,0.011,2363
36.120,TopSpeedRun,310.3,-0.02,0.00,0.00,1.00,0.00,1.00,6,7566,713.5,2.50,-3.32,0.00,0.01,50278,5255,0,0.005,0.03,-0.150,2363,7290,0.008,0.07,-0.150,2366,18157,0.002,-0.04,0.010,2353,18181,0.007,-0.04,0.010,2363
