Time_s,Speed_Kmh,YawRate_deg,Pitch_deg,Roll_deg,EngineRPM,Gear,NetTorque,FL_Load_N,FL_Travel_m,FL_SlipLong,FL_SlipAngle_deg,FL_DynamicToe_deg,FL_ForceLong_N,FL_ForceLat_N,FR_Load_N,FR_Travel_m,FR_SlipLong,FR_SlipAngle_deg,FR_DynamicToe_deg,FR_ForceLong_N,FR_ForceLat_N,RL_Load_N,RL_Travel_m,RL_SlipLong,RL_SlipAngle_deg,RL_DynamicToe_deg,RL_ForceLong_N,RL_ForceLat_N,RR_Load_N,RR_Travel_m,RR_SlipLong,RR_SlipAngle_deg,RR_DynamicToe_deg,RR_ForceLong_N,RR_ForceLat_N
21.740,9.3,-35.926,0.040,-0.082,7360,5,518.2,3048,-0.0003,0.0754,-74.6175,0.0373,58,-2282,3158,0.0017,-0.1371,-65.7712,0.1921,-93,-2372,2966,-0.0022,143.1786,-81.5995,-0.3821,1903,-27,3056,-0.0002,89.1307,-76.6597,0.0381,1959,-43
21.760,9.1,-39.279,0.039,-0.087,7410,5,515.1,3040,-0.0005,0.0575,-73.4377,0.0540,58,-2278,3158,0.0017,-0.0939,-62.1093,0.1933,-108,-2377,2965,-0.0022,144.2548,-81.6261,-0.3860,1902,-27,3062,-0.0001,82.9332,-75.6648,0.0149,1963,-45
21.780,8.9,-42.612,0.040,-0.096,7458,5,512.1,3036,-0.0005,0.0556,-72.0211,0.0620,56,-2278,3162,0.0017,-0.0356,-57.9532,0.2001,-111,-2386,2965,-0.0022,145.2398,-81.6502,-0.3847,1903,-27,3068,0.0000,78.2283,-74.7702,-0.0084,1967,-47
21.800,8.6,-46.027,0.043,-0.104,7504,5,-180.7,3038,-0.0005,0.0645,-70.3623,0.0578,57,-2282,3176,0.0020,0.0109,-53.8073,0.2303,-102,-2405,2963,-0.0023,146.2193,-81.6683,-0.3929,1901,-27,3076,0.0002,72.8337,-73.7056,-0.0393,1973,-50
21.820,8.4,-49.463,0.042,-0.110,7412,5,515.4,3042,-0.0004,0.0769,-68.3292,0.0490,61,-2288,3192,0.0023,0.0346,-49.4719,0.2638,-83,-2429,2960,-0.0023,142.9539,-81.6884,-0.4025,1900,-27,3083,0.0004,67.4212,-72.8676,-0.0667,1978,-54
21.840,8.2,-52.921,0.041,-0.110,7361,5,-180.5,3038,-0.0005,0.0511,-65.9356,0.0577,59,-2289,3197,0.0024,0.0194,-44.5898,0.2734,-66,-2447,2960,-0.0024,143.4185,-81.7200,-0.4044,1899,-27,3090,0.0005,63.6550,-71.9725,-0.0922,1982,-56
21.860,8.0,-56.341,0.043,-0.110,7361,5,518.1,3038,-0.0005,0.0577,-63.0116,0.0573,59,-2294,3196,0.0024,-0.0184,-39.0471,0.2724,-62,-2465,2961,-0.0023,143.5368,-81.7472,-0.3993,1900,-27,3091,0.0006,60.2649,-71.1589,-0.0953,1983,-59
21.880,7.7,-59.788,0.043,-0.113,7411,5,515.0,3043,-0.0004,0.0673,-59.2980,0.0481,63,-2303,3201,0.0025,-0.0410,-33.9124,0.2831,-68,-2490,2962,-0.0023,144.6010,-81.7857,-0.3975,1901,-27,3092,0.0006,57.9208,-70.4216,-0.0992,1984,-61
21.900,7.5,-63.257,0.045,-0.116,7458,5,512.1,3041,-0.0005,0.0453,-54.6057,0.0522,63,-2309,3204,0.0025,-0.0517,-28.2071,0.2873,-84,-2519,2960,-0.0023,145.6332,-81.8083,-0.4030,1900,-27,3093,0.0006,55.2948,-69.5049,-0.1062,1985,-63
21.920,7.3,-66.782,0.043,-0.113,7505,5,-180.7,3043,-0.0004,0.0449,-48.4993,0.0480,63,-2320,3209,0.0026,-0.0280,-22.9694,0.2989,-93,-2557,2958,-0.0024,146.5994,-81.8410,-0.4120,1898,-27,3094,0.0006,53.6034,-68.9605,-0.1084,1986,-64
21.940,7.1,-70.232,0.041,-0.113,7414,5,515.3,3037,-0.0005,0.0407,-40.4782,0.0591,64,-2329,3200,0.0024,-0.0171,-17.4392,0.2795,-101,-2593,2958,-0.0024,143.3499,-81.8637,-0.4107,1898,-27,3091,0.0006,50.3010,-68.2302,-0.0971,1985,-68
21.960,6.9,-73.758,0.038,-0.105,7366,5,-180.5,3031,-0.0006,0.0208,-30.0413,0.0728,61,-2342,3193,0.0023,0.0110,-12.2404,0.2650,-91,-2642,2956,-0.0024,143.9282,-81.9175,-0.4197,1897,-27,3088,0.0005,48.8064,-67.6604,-0.0871,1983,-69
21.980,6.7,-77.221,0.035,-0.106,7368,5,517.7,3027,-0.0007,0.0454,-16.7320,0.0800,69,-2363,3179,0.0021,0.0052,-6.9842,0.2355,-82,-2700,2959,-0.0024,144.0662,-81.9476,-0.4086,1899,-27,3083,0.0004,46.7767,-66.9950,-0.0646,1980,-71
22.000,6.5,-80.843,0.032,-0.105,7418,5,514.6,3019,-0.0009,0.0020,-1.1936,0.0981,68,-2392,3171,0.0019,0.0039,-2.2312,0.2202,-69,-2782,2957,-0.0024,134.2771,-81.3202,-0.4142,1898,-29,3082,0.0004,45.1932,-66.2907,-0.0632,1980,-73
22.020,6.3,-84.578,0.031,-0.098,7466,5,511.6,3011,-0.0010,-0.0259,14.9083,0.1143,57,-2438,3162,0.0017,-0.0100,2.4064,0.2002,-74,-2886,2957,-0.0024,128.0878,-80.9313,-0.4137,1898,-30,3081,0.0003,44.0488,-65.7686,-0.0581,1980,-74
22.040,6.1,-88.426,0.034,-0.094,7431,5,-180.6,3013,-0.0010,0.0071,29.5591,0.1096,61,-2514,3154,0.0016,-0.0095,6.8980,0.1838,-107,-3025,2961,-0.0023,119.5099,-80.3927,-0.4010,1901,-32,3076,0.0002,42.4158,-65.1954,-0.0391,1977,-76
22.060,5.9,-92.495,0.035,-0.094,7445,5,513.4,3020,-0.0008,-0.0047,39.0794,0.0941,84,-2625,3155,0.0016,0.0141,11.1712,0.1865,-95,-3217,2962,-0.0023,110.7310,-79.7737,-0.3959,1902,-34,3072,0.0001,40.6917,-64.5796,-0.0251,1975,-79
22.080,5.6,-96.844,0.038,-0.096,7325,5,520.4,3023,-0.0008,-0.0692,46.5910,0.0886,70,-2780,3158,0.0017,-0.0050,15.2221,0.1928,-62,-3413,2961,-0.0023,100.8522,-78.9405,-0.4010,1901,-37,3071,0.0001,39.0314,-63.9724,-0.0210,1975,-81
22.100,5.4,-101.386,0.042,-0.095,7376,5,517.2,3025,-0.0007,-0.0231,52.2381,0.0839,22,-3000,3164,0.0018,0.0041,18.9625,0.2050,-153,-2922,2958,-0.0024,96.5191,-78.4148,-0.4102,1900,-39,3072,0.0001,37.4563,-63.1682,-0.0232,1976,-84
22.120,5.3,-103.948,0.046,-0.093,7426,5,514.1,3035,-0.0006,-0.0504,54.4417,0.0633,95,-3265,3172,0.0019,-0.0169,20.8063,0.2224,-145,1902,2958,-0.0024,92.6842,-77.9621,-0.4109,1900,-40,3070,0.0001,36.8906,-62.8968,-0.0177,1975,-85
22.140,5.4,-103.730,0.047,-0.086,7474,5,511.1,3045,-0.0004,0.0435,54.1355,0.0422,-94,-2610,3179,0.0021,-0.0057,19.8492,0.2369,-29,3411,2959,-0.0024,93.3232,-77.9626,-0.4092,1900,-40,3068,0.0001,37.1062,-62.9545,-0.0095,1974,-84
22.160,5.7,-100.465,0.051,-0.077,7358,5,-180.4,3051,-0.0003,0.0477,51.0511,0.0305,-180,2646,3175,0.0020,-0.0139,16.9434,0.2271,-51,3429,2961,-0.0023,102.2052,-79.2430,-0.4007,1901,-37,3062,-0.0001,37.0252,-63.2452,0.0143,1970,-85
22.180,6.1,-94.818,0.055,-0.062,7478,5,511.3,3063,0.0000,-0.1190,43.0212,0.0051,-94,3331,3175,0.0020,0.0061,10.8761,0.2270,-14,3396,2963,-0.0023,114.8111,-80.3698,-0.3923,1902,-34,3054,-0.0003,38.2037,-63.8193,0.0443,1965,-83
22.200,6.6,-89.100,0.060,-0.053,7333,5,519.9,3081,0.0003,0.0468,23.4605,-0.0312,90,3290,3170,0.0019,-0.0159,4.4063,0.2176,8,3401,2968,-0.0022,133.4760,-81.8010,-0.3720,1905,-29,3041,-0.0005,38.8152,-64.3720,0.0925,1957,-82
22.220,7.0,-83.351,0.063,-0.043,7387,5,516.5,3095,0.0005,-0.0238,-4.0046,-0.0603,-87,3311,3171,0.0019,0.0079,-2.9783,0.2192,-57,3438,2970,-0.0021,144.3218,-82.3570,-0.3651,1906,-28,3032,-0.0007,40.6995,-65.0769,0.1267,1951,-79
22.240,7.4,-77.667,0.065,-0.028,7439,5,513.3,3103,0.0007,-0.0562,-29.6069,-0.0783,93,3370,3166,0.0018,-0.0048,-10.7226,0.2083,43,3361,2971,-0.0021,145.1603,-82.3377,-0.3600,1906,-27,3022,-0.0010,41.8977,-65.5780,0.1651,1945,-77
22.260,7.8,-72.632,0.066,-0.011,7489,5,510.2,3116,0.0009,0.0644,-45.5110,-0.1056,235,2131,3156,0.0016,0.0151,-17.8211,0.1889,-40,1993,2978,-0.0019,145.9561,-82.3167,-0.3329,1911,-27,3011,-0.0012,43.5175,-66.1809,0.2079,1937,-74
22.280,7.9,-72.877,0.066,0.000,7363,5,518.5,3130,0.0012,0.0021,-46.3892,-0.1348,235,-2837,3147,0.0015,-0.0096,-18.1717,0.1686,-109,-1859,2988,-0.0017,141.9181,-82.3296,-0.2952,1917,-28,3002,-0.0014,42.6004,-66.2515,0.2445,1932,-76
22.300,7.6,-77.160,0.070,0.003,7461,5,-180.6,3140,0.0014,0.1025,-35.8369,-0.1557,162,-3407,3141,0.0014,-0.0022,-12.7925,0.1562,-35,-3141,2996,-0.0015,145.1738,-82.3773,-0.2655,1921,-28,2996,-0.0015,42.1190,-65.6582,0.2647,1929,-76
22.320,7.3,-81.950,0.073,-0.005,7348,5,518.9,3151,0.0016,-0.0136,-18.7994,-0.1789,-2,-3388,3148,0.0015,0.0059,-6.9242,0.1709,-107,-3305,2998,-0.0015,143.2760,-82.4338,-0.2584,1923,-28,2995,-0.0016,39.9270,-65.0185,0.2704,1928,-79
22.340,7.1,-86.912,0.077,-0.009,7377,5,383.8,3155,0.0016,0.0001,3.0810,-150.4261,157,-3394,3161,0.0017,-0.0151,-3.3707,-117.8469,-82,-3324,2994,-0.0016,144.1734,-82.4841,-0.2722,1920,-28,3000,-0.0015,38.6726,-64.4989,0.2507,1932,-81
22.360,6.8,-91.888,0.078,-0.011,7282,5,81.2,3163,0.0018,0.0463,26.2192,-357.9261,-4,-3422,3176,0.0020,0.0060,-0.9542,-280.8376,-83,-3269,2993,-0.0016,142.8533,-82.5430,-0.2765,1920,-28,3004,-0.0014,37.0027,-64.0119,0.2355,1935,-84
22.380,6.5,-96.317,0.076,-0.018,6964,5,-99.0,3165,0.0018,-0.0377,41.6741,-472.3193,-132,-2112,3181,0.0021,-0.0029,1.9135,-370.7036,-104,-2977,2992,-0.0016,117.7105,-81.4347,-0.2812,1920,-33,3005,-0.0013,34.2998,-63.6726,0.2308,1936,-90
22.400,6.5,-97.167,0.073,-0.027,6671,5,-76.5,3153,0.0016,-0.0621,44.9900,-708.1192,-145,2740,3179,0.0021,0.0031,-0.5844,-556.0004,4,-2598,2987,-0.0017,111.8036,-81.3643,-0.3000,1917,-35,3009,-0.0013,32.7000,-63.6766,0.2167,1939,-95
22.420,6.7,-95.528,0.072,-0.036,6394,5,-68.0,3139,0.0013,-0.0801,40.8838,-708.0915,11,3410,3177,0.0020,0.0067,-2.4982,-556.0040,-46,-2333,2982,-0.0019,111.8776,-81.7057,-0.3210,1913,-35,3013,-0.0012,31.2834,-63.7661,0.2015,1942,-99
22.440,6.8,-93.779,0.072,-0.044,6119,5,-66.0,3129,0.0012,0.0455,34.8279,-708.0705,68,3334,3180,0.0021,-0.0054,-4.4359,-555.9980,-63,-2398,2976,-0.0020,114.3353,-82.2195,-0.3427,1910,-34,3018,-0.0011,30.0995,-63.8426,0.1828,1945,-104
22.460,6.9,-92.193,0.071,-0.053,5846,5,-64.1,3121,0.0010,0.0133,31.7897,-1041.8390,12,3234,3183,0.0021,-0.0060,-10.8297,-818.2521,-19,-3097,2969,-0.0021,115.2346,-82.6273,-0.3691,1906,-34,3020,-0.0010,28.7518,-63.8970,0.1729,1947,-109
22.480,7.0,-90.793,0.073,-0.068,5573,5,-62.2,3114,0.0009,0.0353,28.5330,-1287.1190,56,3157,3190,0.0023,-0.0013,-15.6533,-1010.9690,-32,-3426,2964,-0.0023,109.8476,-82.6021,-0.3891,1903,-36,3026,-0.0009,27.5089,-63.9050,0.1498,1952,-114
22.500,7.1,-89.616,0.069,-0.088,5302,5,-60.2,3106,0.0007,-0.0310,23.4013,-1287.1030,37,3110,3204,0.0025,0.0028,-16.4794,-1010.9410,-29,-3475,2955,-0.0025,104.4709,-82.5850,-0.4239,1897,-38,3035,-0.0007,25.8124,-63.5829,0.1171,1958,-121
22.520,7.1,-88.357,0.066,-0.109,5057,5,-58.5,3090,0.0004,0.0417,21.3628,-1530.2410,28,3068,3216,0.0027,-0.0100,-20.9059,-1201.9770,-10,-3434,2949,-0.0026,99.6187,-82.5235,-0.4451,1894,-39,3052,-0.0003,24.8594,-63.7682,0.0510,1968,-126
22.540,7.2,-87.068,0.065,-0.129,4814,5,-56.8,3072,0.0001,-0.0168,16.6932,-1530.2030,71,3042,3230,0.0030,0.0047,-22.2416,-1201.9500,-61,-3369,2941,-0.0028,94.8069,-82.5196,-0.4762,1889,-41,3070,0.0001,23.8387,-63.8230,-0.0151,1980,-132
22.560,7.3,-85.642,0.064,-0.147,4544,5,-54.9,3059,-0.0001,0.0056,12.6323,-1791.9330,8,3036,3245,0.0033,0.0025,-26.8304,-1407.5860,34,-3287,2930,-0.0030,89.4990,-82.4807,-0.5163,1883,-44,3082,0.0004,22.4053,-63.7367,-0.0643,1988,-141
22.580,7.3,-84.005,0.063,-0.164,4275,5,-53.0,3043,-0.0004,0.0465,8.2385,-2096.3210,72,3040,3255,0.0034,-0.0275,-32.3819,-1646.7510,2,-3192,2921,-0.0032,84.1669,-82.4314,-0.5521,1878,-46,3095,0.0006,21.1734,-63.7242,-0.1106,1996,-150
22.600,7.4,-82.265,0.061,-0.179,4008,5,-51.1,3027,-0.0007,-0.0504,-0.5401,-2096.2880,41,3075,3263,0.0036,-0.0129,-33.8819,-1646.7350,-72,-3114,2910,-0.0035,78.8693,-82.4056,-0.5950,1871,-49,3103,0.0008,19.8480,-63.6528,-0.1428,2002,-160
22.620,7.5,-80.288,0.060,-0.193,3742,5,-49.2,3011,-0.0010,0.0505,-4.2115,-2374.0650,47,3118,3269,0.0037,0.0405,-39.3723,-1865.0040,15,-3034,2900,-0.0037,73.5784,-82.3491,-0.6341,1866,-52,3111,0.0010,18.5582,-63.5721,-0.1715,2008,-171
22.640,7.6,-78.256,0.059,-0.207,3477,5,-47.3,2996,-0.0013,-0.0499,-14.2163,-2374.0340,58,3193,3273,0.0038,-0.0146,-41.2605,-1864.9940,9,-2972,2889,-0.0039,68.3054,-82.2916,-0.6735,1860,-56,3116,0.0011,17.1650,-63.4076,-0.1935,2012,-184
22.660,7.7,-76.099,0.056,-0.217,3213,5,-45.4,2982,-0.0015,0.0458,-20.7234,-2493.8700,70,3247,3280,0.0039,-0.0172,-44.8090,-1959.1600,-15,-2919,2881,-0.0041,62.9917,-82.2362,-0.7067,1855,-60,3125,0.0013,15.8972,-63.3129,-0.2269,2019,-199
22.680,7.8,-73.853,0.053,-0.227,2948,5,-43.5,2972,-0.0017,-0.0045,-28.1158,-2493.8500,1,3019,3284,0.0040,-0.0108,-46.6918,-1959.1520,-39,-2873,2878,-0.0042,57.7324,-82.1711,-0.7170,1854,-66,3133,0.0015,14.5116,-63.1429,-0.2589,2025,-217
22.700,7.8,-72.758,0.051,-0.233,2684,5,-41.7,2962,-0.0019,-0.0307,-32.5069,-2492.0270,-17,481,3289,0.0041,0.0007,-47.3429,-1957.7260,-39,-2838,2875,-0.0042,52.4921,-82.1276,-0.7267,1853,-72,3143,0.0017,13.1727,-63.0540,-0.2959,2032,-239
22.720,7.6,-74.631,0.055,-0.235,2420,5,-39.8,2956,-0.0020,-0.0386,-24.7935,-2492.0160,-14,-2464,3292,0.0041,-0.0330,-45.5210,-1957.7190,-54,-2810,2875,-0.0042,47.4374,-82.1255,-0.7298,1853,-79,3149,0.0019,11.7970,-63.1504,-0.3193,2037,-266
22.740,7.4,-77.846,0.066,-0.230,2159,5,-37.9,2960,-0.0019,-0.0418,-10.1404,-2493.1780,53,-3020,3298,0.0042,-0.0458,-42.2770,-1958.6140,-85,-2795,2871,-0.0043,42.5111,-82.1647,-0.7437,1851,-88,3148,0.0018,10.5281,-63.4482,-0.3149,2037,-297
22.760,7.1,-81.132,0.078,-0.223,1918,5,-36.2,2975,-0.0017,0.0021,7.3786,-2493.2100,99,-2950,3306,0.0044,-0.0267,-38.8588,-1958.5990,-105,-2791,2861,-0.0045,37.9534,-82.2236,-0.7812,1846,-97,3132,0.0015,9.2638,-63.7356,-0.2528,2027,-334
22.780,6.9,-83.949,0.090,-0.215,1675,5,-34.5,2995,-0.0013,0.0327,21.0397,-2497.9420,101,-2005,3316,0.0046,0.0067,-35.8479,-1962.2610,-96,-2800,2853,-0.0047,33.3647,-82.2620,-0.8124,1842,-109,3115,0.0011,8.0510,-64.0398,-0.1903,2016,-379
22.800,6.8,-84.765,0.103,-0.209,1430,5,-32.7,3017,-0.0009,0.0261,27.1662,-2497.9870,128,1011,3327,0.0048,0.0354,-34.4877,-1962.2380,-61,-2816,2847,-0.0049,28.6464,-82.2399,-0.8349,1839,-125,3101,0.0008,6.8263,-64.1852,-0.1344,2004,-437
22.820,6.8,-82.974,0.109,-0.205,1186,5,-30.4,3036,-0.0005,0.0373,22.8571,-2501.4640,104,2868,3336,0.0049,0.0455,-35.5496,-1964.9200,-15,-2829,2838,-0.0051,23.7741,-82.1851,-0.8683,1835,-146,3084,0.0004,5.5340,-64.0993,-0.0702,1988,-516
22.840,6.9,-80.242,0.110,-0.209,960,5,-28.3,3046,-0.0004,0.0442,14.1985,-2501.2750,29,3213,3341,0.0050,0.0169,-37.2063,-1964.7450,9,-2833,2835,-0.0051,18.7480,-82.0634,-0.8822,1834,-176,3076,0.0002,4.1849,-63.8727,-0.0394,1969,-631
22.860,6.9,-77.256,0.110,-0.222,811,5,-13.8,3045,-0.0004,-0.0184,4.1873,-2501.2710,-7,3249,3345,0.0051,-0.0174,-39.2316,-1964.7360,-4,-2832,2830,-0.0052,13.1656,-81.9176,-0.9010,1832,-220,3076,0.0002,2.6319,-63.5847,-0.0390,1935,-811
22.880,7.0,-74.118,0.109,-0.240,769,5,22.1,3031,-0.0006,-0.0399,-8.2260,-2499.9820,49,3121,3350,0.0052,-0.0212,-41.6799,-1963.7360,-27,-2827,2819,-0.0055,6.8597,-81.7551,-0.9405,1825,-285,3081,0.0003,0.8596,-63.2669,-0.0577,1850,-1090
22.900,7.0,-70.903,0.104,-0.270,754,4,27.7,3012,-0.0010,-0.0237,-16.6471,-2499.9440,107,2465,3358,0.0053,-0.0068,-42.9770,-1963.7200,-41,-2823,2807,-0.0058,0.3522,-81.5690,-0.9889,1814,-341,3089,0.0005,-0.8908,-62.9432,-0.0900,1700,-1409
22.920,6.9,-68.457,0.102,-0.308,576,4,72.0,2986,-0.0015,-0.0394,-20.1632,-2499.4170,96,402,3375,0.0056,0.0077,-43.7749,-1963.3130,-38,-2826,2794,-0.0060,-2.7961,-81.3420,-1.0372,1800,-423,3113,0.0010,-1.3718,-62.6193,-0.1797,1316,-1900
22.940,6.6,-67.387,0.101,-0.353,208,4,84.5,2956,-0.0020,-0.0416,-16.9553,-2499.3540,56,-1826,3399,0.0061,-0.0042,-42.6247,-1963.2630,-35,-2836,2775,-0.0065,-1.3239,-81.0970,-1.1114,1770,-546,3137,0.0016,-0.3958,-62.4922,-0.2735,801,-2254
22.960,6.2,-67.057,0.106,-0.405,34,4,84.9,2925,-0.0026,-0.0418,-6.3441,-2502.9300,79,-2493,3433,0.0067,-0.0235,-40.0969,-1966.0520,-45,-2858,2751,-0.0070,-0.6684,-80.7791,-1.2007,1737,-636,3167,0.0022,-0.3775,-62.4798,-0.3865,557,-2367
22.980,5.8,-66.614,0.115,-0.461,2,4,85.0,2895,-0.0031,-0.0127,4.6662,-2502.8670,105,-2353,3478,0.0075,-0.0215,-37.0726,-1965.9570,-60,-2895,2716,-0.0078,-1.2711,-80.4888,-1.3372,1684,-749,3193,0.0028,-0.4579,-62.5215,-0.4862,215,-2455
23.000,5.4,-65.370,0.126,-0.520,0,4,85.0,2868,-0.0036,0.0028,13.7210,-2510.2770,109,-1343,3532,0.0085,0.0075,-35.0291,-1971.7140,-58,-2943,2675,-0.0087,-1.4031,-80.0730,-1.4915,1609,-886,3218,0.0034,-0.4273,-62.6281,-0.5833,-28,-2485
23.020,5.1,-62.615,0.137,-0.583,0,4,85.0,2839,-0.0041,0.0040,16.5183,-2510.2160,100,564,3588,0.0095,0.0365,-33.3587,-1971.5960,-37,-2998,2630,-0.0097,-1.8820,-79.5773,-1.6621,1490,-1072,3244,0.0040,-0.2509,-62.4437,-0.6799,-183,-2495
23.040,4.9,-58.255,0.150,-0.649,0,4,85.0,2810,-0.0046,0.0184,12.2706,-2517.1310,84,1911,3649,0.0106,0.0481,-34.0217,-1976.9480,-2,-3055,2584,-0.0107,-1.6733,-78.8778,-1.8389,1328,-1268,3271,0.0046,-0.4336,-62.1474,-0.7831,-296,-2502
23.060,4.6,-53.075,0.162,-0.724,0,4,85.0,2779,-0.0052,0.0182,6.0941,-2517.0660,66,2383,3714,0.0118,0.0197,-35.3500,-1976.8130,20,-3112,2534,-0.0118,-1.4853,-78.0248,-2.0318,1121,-1453,3299,0.0052,-0.3964,-61.6950,-0.8902,-398,-2506
23.080,4.4,-47.765,0.171,-0.800,24,4,85.0,2740,-0.0059,0.0634,-1.6771,-2521.7500,100,2315,3783,0.0130,-0.0293,-37.3589,-1980.4140,4,-3167,2478,-0.0131,-0.9582,-77.0422,-2.2454,893,-1590,3331,0.0059,-0.2306,-61.0992,-1.0128,-438,-2522
23.100,4.1,-42.763,0.181,-0.878,66,4,84.9,2695,-0.0067,0.0596,-8.0395,-2521.6560,17,1777,3848,0.0142,-0.0369,-38.7286,-1980.2780,-27,-3216,2423,-0.0143,-0.1679,-75.7652,-2.4542,719,-1653,3366,0.0067,0.0402,-60.4474,-1.1479,-397,-2558
23.120,3.8,-38.552,0.189,-0.947,102,4,84.8,2649,-0.0076,0.0076,-10.6662,-2526.5650,56,714,3912,0.0154,-0.0094,-39.3548,-1984.0770,-45,-3262,2366,-0.0155,0.5106,-74.4059,-2.6719,643,-1647,3400,0.0074,0.3238,-59.7145,-1.2772,-250,-2607
23.140,3.4,-35.471,0.198,-1.004,126,4,84.7,2605,-0.0084,-0.0125,-8.6020,-2526.4740,-78,-388,3968,0.0164,0.0071,-37.6809,-1983.9600,-41,-3303,2314,-0.0167,1.0659,-72.7828,-2.8704,653,-1603,3430,0.0081,0.5197,-58.9100,-1.3904,-15,-2646
23.160,3.0,-33.276,0.206,-1.045,130,4,84.7,2569,-0.0090,-0.0241,-3.1906,-2533.0780,-73,-915,4015,0.0173,-0.0153,-34.4281,-1989.1090,-41,-3341,2268,-0.0177,1.3076,-70.9963,-3.0468,704,-1541,3451,0.0086,0.5711,-57.9424,-1.4735,228,-2652
23.180,2.6,-31.382,0.214,-1.070,116,4,84.8,2544,-0.0095,-0.0261,2.8325,-2533.0270,-65,-799,4049,0.0179,-0.0350,-29.5443,-1989.0400,-61,-3377,2231,-0.0185,1.2134,-68.9200,-3.1871,752,-1485,3462,0.0088,0.4764,-56.6930,-1.5150,392,-2640
23.200,2.3,-29.181,0.221,-1.082,93,4,84.8,2532,-0.0097,-0.0317,7.5053,-2540.5800,-60,-115,4073,0.0183,-0.0022,-25.2661,-1994.9470,-71,-3413,2204,-0.0192,0.8829,-66.3962,-3.2918,771,-1452,3465,0.0089,0.3002,-55.0627,-1.5240,458,-2632
23.220,2.0,-26.237,0.223,-1.080,68,4,84.9,2528,-0.0098,-0.0335,8.5429,-2540.5730,-57,776,4085,0.0185,0.0372,-22.1330,-1994.9200,-49,-3448,2188,-0.0195,0.4263,-63.2056,-3.3538,753,-1454,3462,0.0088,0.0980,-52.6972,-1.5139,451,-2636
23.240,1.8,-22.474,0.222,-1.075,45,4,84.9,2531,-0.0097,-0.0341,6.4376,-2546.5570,-43,1415,4086,0.0186,0.0183,-20.0980,-1999.6160,-20,-3478,2187,-0.0195,-0.0309,-58.4054,-3.3574,694,-1494,3459,0.0087,-0.0848,-49.1707,-1.5035,387,-2653
23.260,1.6,-18.283,0.220,-1.068,33,4,84.9,2534,-0.0097,-0.0221,1.7439,-2546.5640,-24,1596,4082,0.0185,-0.0289,-18.8149,-1999.6250,-26,-3505,2191,-0.0194,-0.3223,-51.5060,-3.3401,598,-1555,3458,0.0087,-0.1746,-44.3929,-1.4983,289,-2677
23.280,1.5,-14.003,0.216,-1.057,35,4,84.9,2539,-0.0096,-0.0135,-2.2689,-2550.1220,-9,1434,4078,0.0184,-0.0137,-17.5574,-2002.4200,-47,-3533,2199,-0.0193,-0.3603,-41.4002,-3.3093,491,-1616,3458,0.0087,-0.0848,-36.8141,-1.4991,206,-2700
23.300,1.4,-9.953,0.210,-1.046,46,4,84.9,2543,-0.0095,-0.0114,-4.4975,-2550.1290,-3,1000,4066,0.0182,0.0174,-14.4761,-2002.4460,-39,-3560,2211,-0.0190,-0.2049,-26.7575,-3.2661,402,-1669,3457,0.0087,0.1385,-25.4817,-1.4931,197,-2721
23.320,1.4,-6.413,0.206,-1.035,59,4,84.9,2543,-0.0095,-0.0151,-4.7512,-2552.0850,-5,417,4050,0.0179,-0.0154,-8.9736,-2004.0150,-32,-3593,2222,-0.0188,0.0420,-7.5219,-3.2235,366,-1710,3454,0.0086,0.3720,-7.6057,-1.4839,299,-2743
23.340,1.5,-3.401,0.205,-1.027,61,4,84.9,2544,-0.0095,-0.0202,-2.2767,-2552.0870,-12,10,4035,0.0176,-0.0231,-0.6209,-2004.0460,-65,-3648,2232,-0.0185,0.1748,13.0311,-3.1852,391,-1745,3451,0.0086,0.4068,13.0408,-1.4723,491,-2766
23.360,1.7,-0.622,0.204,-1.019,47,4,84.9,2550,-0.0094,-0.0209,1.6445,-2551.3820,-20,15,4029,0.0175,0.0263,8.4581,-2003.4950,-53,-3742,2238,-0.0184,0.0375,30.6581,-3.1618,442,-1787,3448,0.0085,0.1693,30.6428,-1.4603,693,-2806
23.380,2.0,2.324,0.205,-1.013,21,4,85.0,2555,-0.0093,-0.0274,4.3496,-2551.3930,-25,346,4023,0.0174,-0.0140,17.0192,-2003.5080,-45,-3878,2243,-0.0183,-0.3502,43.9153,-3.1421,434,-1872,3444,0.0084,-0.2414,43.9298,-1.4444,771,-2927
23.400,2.3,5.924,0.205,-1.016,4,4,85.0,2560,-0.0092,-0.0220,5.1526,-2546.8070,-11,795,4019,0.0173,0.0252,24.6275,-1999.9030,-52,-4060,2247,-0.0182,-0.6323,53.8345,-3.1274,238,-2032,3441,0.0083,-0.4391,53.8466,-1.4320,550,-3210
23.420,2.7,10.268,0.206,-1.029,29,4,84.9,2561,-0.0092,0.0022,5.4659,-2546.8100,4,1220,4024,0.0174,-0.0198,31.6368,-1999.8930,-27,-4265,2248,-0.0182,-0.1863,61.2700,-3.1246,-127,-2216,3445,0.0084,0.0487,61.2354,-1.4475,367,-3564
23.440,3.1,14.883,0.209,-1.052,34,4,84.9,2555,-0.0093,0.0243,4.9344,-2539.9130,-33,1551,4037,0.0177,0.0069,37.4809,-1994.4580,-3,-4077,2240,-0.0183,0.2804,66.5190,-3.1534,169,-2435,3452,0.0086,-0.1777,66.4912,-1.4767,1220,-3238
